,chain,timestamp,act.addr.cnt
2709,ADA,1636329600000,149311
2710,ADA,1636416000000,166874
2711,ADA,1636502400000,146793
2712,ADA,1636588800000,161587
2713,ADA,1636675200000,204171
2714,ADA,1636761600000,229455
2715,ADA,1636848000000,220100
2716,ADA,1636934400000,253020
2717,ADA,1637020800000,283486
2718,ADA,1637107200000,233552
2719,ADA,1637193600000,196078
2720,ADA,1637280000000,132481
2721,ADA,1637366400000,131493
2722,ADA,1637452800000,228239
2723,ADA,1637539200000,485693
2724,ADA,1637625600000,383721
2725,ADA,1637712000000,449343
2726,ADA,1637798400000,383944
2727,ADA,1637884800000,292071
2728,ADA,1637971200000,233603
2729,ADA,1638057600000,191590
2730,ADA,1638144000000,194451
2731,ADA,1638230400000,210327
2732,ADA,1638316800000,216401
2733,ADA,1638403200000,178318
2734,ADA,1638489600000,155957
2735,ADA,1638576000000,165246
2736,ADA,1638662400000,150476
2737,ADA,1638748800000,157037
2738,ADA,1638835200000,178497
2739,ADA,1638921600000,158156
2740,ADA,1639008000000,154715
2741,ADA,1639094400000,164983
2742,ADA,1639180800000,127693
2743,ADA,1639267200000,118582
2744,ADA,1639353600000,119495
2745,ADA,1639440000000,126746
2746,ADA,1639526400000,127823
2747,ADA,1639612800000,118920
2748,ADA,1639699200000,150523
2749,ADA,1639785600000,160295
2750,ADA,1639872000000,129495
2751,ADA,1639958400000,144083
2752,ADA,1640044800000,154136
2753,ADA,1640131200000,158440
2754,ADA,1640217600000,160046
2755,ADA,1640304000000,127813
2756,ADA,1640390400000,106575
2757,ADA,1640476800000,119897
2758,ADA,1640563200000,150978
2759,ADA,1640649600000,140973
2760,ADA,1640736000000,116277
2761,ADA,1640822400000,125390
2762,ADA,1640908800000,124378
2763,ADA,1640995200000,158030
2764,ADA,1641081600000,131365
2765,ADA,1641168000000,128794
2766,ADA,1641254400000,138369
2767,ADA,1641340800000,167116
2768,ADA,1641427200000,195120
2769,ADA,1641513600000,164167
2770,ADA,1641600000000,139959
2771,ADA,1641686400000,151067
2772,ADA,1641772800000,139871
2773,ADA,1641859200000,156911
2774,ADA,1641945600000,140156
2775,ADA,1642032000000,124639
2776,ADA,1642118400000,149270
2777,ADA,1642204800000,204993
2778,ADA,1642291200000,221675
2779,ADA,1642377600000,218276
2780,ADA,1642464000000,223251
2781,XRP,1620604800000,31481
2782,XRP,1620691200000,26957
2783,XRP,1620777600000,25596
2784,XRP,1620864000000,29345
2785,XRP,1620950400000,24920
2786,XRP,1621036800000,22293
2787,XRP,1621123200000,23091
2788,XRP,1621209600000,24692
2789,XRP,1621296000000,23798
2790,XRP,1621382400000,28672
2791,XRP,1621468800000,26048
2792,XRP,1621555200000,23253
2793,XRP,1621641600000,20924
2794,XRP,1621728000000,25097
2795,XRP,1621814400000,22135
2796,XRP,1621900800000,18521
2797,XRP,1621987200000,17265
2798,XRP,1622073600000,15393
2799,XRP,1622160000000,15326
2800,XRP,1622246400000,12862
2801,XRP,1622332800000,12369
2802,XRP,1622419200000,15141
2803,XRP,1622505600000,15019
2804,XRP,1622592000000,14912
2805,XRP,1622678400000,14614
2806,XRP,1622764800000,14039
2807,XRP,1622851200000,11897
2808,XRP,1622937600000,11676
2809,XRP,1623024000000,13913
2810,XRP,1623110400000,17648
2811,XRP,1623196800000,16732
2812,XRP,1623283200000,16007
2813,XRP,1623369600000,14250
2814,XRP,1623456000000,11701
2815,XRP,1623542400000,10390
2816,XRP,1623628800000,12262
2817,XRP,1623715200000,11976
2818,XRP,1623801600000,11141
2819,XRP,1623888000000,11561
2820,XRP,1623974400000,11016
2821,XRP,1624060800000,9415
2822,XRP,1624147200000,10968
2823,XRP,1624233600000,13836
2824,XRP,1624320000000,18143
2825,XRP,1624406400000,13074
2826,XRP,1624492800000,11410
2827,XRP,1624579200000,10220
2828,XRP,1624665600000,9885
2829,XRP,1624752000000,12663
2830,XRP,1624838400000,13854
2831,XRP,1624924800000,14443
2832,XRP,1625011200000,11729
2833,XRP,1625097600000,11287
2834,XRP,1625184000000,10947
2835,XRP,1625270400000,10342
2836,XRP,1625356800000,11178
2837,XRP,1625443200000,11408
2838,XRP,1625529600000,12119
2839,XRP,1625616000000,12575
2840,XRP,1625702400000,12421
2841,XRP,1625788800000,12601
2842,XRP,1625875200000,11062
2843,XRP,1625961600000,10532
2844,XRP,1626048000000,11298
2845,XRP,1626134400000,11354
2846,XRP,1626220800000,11603
2847,XRP,1626307200000,11404
2848,XRP,1626393600000,11470
2849,XRP,1626480000000,10198
2850,XRP,1626566400000,9335
2851,XRP,1626652800000,11403
2852,XRP,1626739200000,14584
2853,XRP,1626825600000,12289
2854,XRP,1626912000000,11257
2855,XRP,1626998400000,11459
2856,XRP,1627084800000,9639
2857,XRP,1627171200000,9373
2858,XRP,1627257600000,13226
2859,XRP,1627344000000,10584
2860,XRP,1627430400000,14722
2861,XRP,1627516800000,12688
2862,XRP,1627603200000,15156
2863,XRP,1627689600000,12615
2864,XRP,1627776000000,12836
2865,XRP,1627862400000,12528
2866,XRP,1627948800000,12399
2867,XRP,1628035200000,11675
2868,XRP,1628121600000,10936
2869,XRP,1628208000000,11477
2870,XRP,1628294400000,13376
2871,XRP,1628380800000,12585
2872,XRP,1628467200000,12317
2873,XRP,1628553600000,12791
2874,XRP,1628640000000,19621
2875,XRP,1628726400000,16251
2876,XRP,1628812800000,15393
2877,XRP,1628899200000,21146
2878,XRP,1628985600000,20278
2879,XRP,1629072000000,18444
2880,XRP,1629158400000,15983
2881,XRP,1629244800000,14927
2882,XRP,1629331200000,15560
2883,XRP,1629417600000,25182
2884,XRP,1629504000000,24126
2885,XRP,1629590400000,21288
2886,XRP,1629676800000,22425
2887,XRP,1629763200000,23710
2888,XRP,1629849600000,21774
2889,XRP,1629936000000,22028
2890,XRP,1630022400000,23436
2891,XRP,1630108800000,22502
2892,XRP,1630195200000,25858
2893,XRP,1630281600000,22761
2894,XRP,1630368000000,22178
2895,XRP,1630454400000,25043
2896,XRP,1630540800000,26654
2897,XRP,1630627200000,25414
2898,XRP,1630713600000,24804
2899,XRP,1630800000000,34194
2900,XRP,1630886400000,36485
2901,XRP,1630972800000,30424
2902,XRP,1631059200000,30048
2903,XRP,1631145600000,32840
2904,XRP,1631232000000,29518
2905,XRP,1631318400000,21927
2906,XRP,1631404800000,29860
2907,XRP,1631491200000,36962
2908,XRP,1631577600000,30199
2909,XRP,1631664000000,38745
2910,XRP,1631750400000,38447
2911,XRP,1631836800000,32711
2912,XRP,1631923200000,30860
2913,XRP,1632009600000,33394
2914,XRP,1632096000000,49247
2915,XRP,1632182400000,38678
2916,XRP,1632268800000,34414
2917,XRP,1632355200000,35289
2918,XRP,1632441600000,37126
2919,XRP,1632528000000,39446
2920,XRP,1632614400000,35933
2921,XRP,1632700800000,35223
2922,XRP,1632787200000,38655
2923,XRP,1632873600000,46573
2924,XRP,1632960000000,50103
2925,XRP,1633046400000,55222
2926,XRP,1633132800000,53887
2927,XRP,1633219200000,59562
2928,XRP,1633305600000,54981
2929,XRP,1633392000000,64261
2930,XRP,1633478400000,85657
2931,XRP,1633564800000,62062
2932,XRP,1633651200000,55728
2933,XRP,1633737600000,76960
2934,XRP,1633824000000,68637
2935,XRP,1633910400000,68969
2936,XRP,1633996800000,65558
2937,XRP,1634083200000,63014
2938,XRP,1634169600000,64083
2939,XRP,1634256000000,63761
2940,XRP,1634342400000,81391
2941,XRP,1634428800000,72315
2942,XRP,1634515200000,80310
2943,XRP,1634601600000,77721
2944,XRP,1634688000000,85845
2945,XRP,1634774400000,76865
2946,XRP,1634860800000,73330
2947,XRP,1634947200000,73838
2948,XRP,1635033600000,73515
2949,XRP,1635120000000,65610
2950,XRP,1635206400000,71802
2951,XRP,1635292800000,76513
2952,XRP,1635379200000,86140
2953,XRP,1635465600000,99882
2954,XRP,1635552000000,107858
2955,XRP,1635638400000,113517
2956,XRP,1635724800000,110913
2957,XRP,1635811200000,122294
2958,XRP,1635897600000,113728
2959,XRP,1635984000000,116885
2960,XRP,1636070400000,120398
2961,XRP,1636156800000,129335
2962,XRP,1636243200000,129013
2963,XRP,1636329600000,128872
2964,XRP,1636416000000,123765
2965,XRP,1636502400000,123955
2966,XRP,1636588800000,126705
2967,XRP,1636675200000,135247
2968,XRP,1636761600000,167408
2969,XRP,1636848000000,170002
2970,XRP,1636934400000,164788
2971,XRP,1637020800000,152018
2972,XRP,1637107200000,154172
2973,XRP,1637193600000,158267
2974,XRP,1637280000000,155261
2975,XRP,1637366400000,147545
2976,XRP,1637539200000,157107
2977,XRP,1637625600000,134821
2978,XRP,1637712000000,149848
2979,XRP,1637798400000,159454
2980,XRP,1637884800000,163063
2981,XRP,1637971200000,158279
2982,XRP,1638057600000,162298
2983,XRP,1638144000000,155618
2984,XRP,1638230400000,159908
2985,XRP,1638316800000,138313
2986,XRP,1638403200000,119573
2987,XRP,1638489600000,123367
2988,XRP,1638576000000,139098
2989,XRP,1638662400000,122380
2990,XRP,1638748800000,140342
2991,XRP,1638835200000,134866
2992,XRP,1638921600000,138127
2993,XRP,1639008000000,154929
2994,XRP,1639094400000,137414
2995,XRP,1639180800000,136725
2996,XRP,1639267200000,133300
2997,XRP,1639353600000,140193
2998,XRP,1639440000000,138763
2999,XRP,1639526400000,120616
3000,XRP,1639612800000,123117
3001,XRP,1639699200000,120793
3002,XRP,1639785600000,147266
3003,XRP,1639872000000,155960
3004,XRP,1639958400000,157212
3005,XRP,1640044800000,160665
3006,XRP,1640131200000,166929
3007,XRP,1640217600000,188957
3008,XRP,1640304000000,192669
3009,XRP,1640390400000,131921
3010,XRP,1640476800000,147644
3011,XRP,1640563200000,124639
3012,XRP,1640649600000,126163
3013,XRP,1640736000000,138015
3014,XRP,1640822400000,132328
3015,XRP,1640908800000,128343
3016,XRP,1640995200000,142006
3017,XRP,1641081600000,141064
3018,XRP,1641168000000,141104
3019,XRP,1641254400000,133549
3020,XRP,1641340800000,141372
3021,XRP,1641427200000,141319
3022,XRP,1641513600000,137549
3023,XRP,1641600000000,152602
3024,XRP,1641686400000,131834
3025,XRP,1641772800000,120640
3026,XRP,1641859200000,136768
3027,XRP,1641945600000,164402
3028,XRP,1642032000000,160399
3029,XRP,1642118400000,150996
3030,XRP,1642204800000,182666
3031,XRP,1642291200000,172801
3032,XRP,1642377600000,159104
3033,XRP,1642464000000,181530
3034,DOT,1620604800000,23781
3035,DOT,1620691200000,23771
3036,DOT,1620777600000,24474
3037,DOT,1620864000000,25128
3038,DOT,1620950400000,25680
3039,DOT,1621036800000,24849
3040,DOT,1621123200000,23875
3041,DOT,1621209600000,23576
3042,DOT,1621296000000,23031
3043,DOT,1621382400000,30263
3044,DOT,1621468800000,26361
3045,DOT,1621555200000,25443
3046,DOT,1621641600000,23394
3047,DOT,1621728000000,27865
3048,DOT,1621814400000,19687
3049,DOT,1621900800000,15883
3050,DOT,1621987200000,23241
3051,DOT,1622073600000,22540
3052,DOT,1622160000000,21791
3053,DOT,1622246400000,22422
3054,DOT,1622332800000,20367
3055,DOT,1622419200000,23842
3056,DOT,1622505600000,24236
3057,DOT,1622592000000,25644
3058,DOT,1622678400000,24723
3059,DOT,1622764800000,21233
3060,DOT,1622851200000,21286
3061,DOT,1622937600000,23247
3062,DOT,1623024000000,23469
3063,DOT,1623110400000,23548
3064,DOT,1623196800000,23354
3065,DOT,1623283200000,23964
3066,DOT,1623369600000,20977
3067,DOT,1623456000000,22256
3068,DOT,1623542400000,22193
3069,DOT,1623628800000,24934
3070,DOT,1623715200000,24582
3071,DOT,1623801600000,25146
3072,DOT,1623888000000,24510
3073,DOT,1623974400000,24954
3074,DOT,1624060800000,23873
3075,DOT,1624147200000,24152
3076,DOT,1624233600000,25883
3077,DOT,1624320000000,28927
3078,DOT,1624406400000,27225
3079,DOT,1624492800000,25822
3080,DOT,1624579200000,26087
3081,DOT,1624665600000,22335
3082,DOT,1624752000000,22618
3083,DOT,1624838400000,24836
3084,DOT,1624924800000,23481
3085,DOT,1625011200000,21516
3086,DOT,1625097600000,23596
3087,DOT,1625184000000,20977
3088,DOT,1625270400000,19427
3089,DOT,1625356800000,19982
3090,DOT,1625443200000,19519
3091,DOT,1625529600000,20012
3092,DOT,1625616000000,22208
3093,DOT,1625702400000,21298
3094,DOT,1625788800000,18723
3095,DOT,1625875200000,18111
3096,DOT,1625961600000,18677
3097,DOT,1626048000000,19311
3098,DOT,1626134400000,22061
3099,DOT,1626220800000,22076
3100,DOT,1626307200000,22130
3101,DOT,1626393600000,22708
3102,DOT,1626480000000,21673
3103,DOT,1626566400000,21170
3104,DOT,1626652800000,23912
3105,DOT,1626739200000,24660
3106,DOT,1626825600000,22774
3107,DOT,1626912000000,22328
3108,DOT,1626998400000,22265
3109,DOT,1627084800000,22890
3110,DOT,1627171200000,21516
3111,DOT,1627257600000,24217
3112,DOT,1627344000000,23808
3113,DOT,1627430400000,23418
3114,DOT,1627516800000,22542
3115,DOT,1627603200000,24166
3116,DOT,1627689600000,24586
3117,DOT,1627776000000,26964
3118,DOT,1627862400000,25587
3119,DOT,1627948800000,24730
3120,DOT,1628035200000,25829
3121,DOT,1628121600000,26325
3122,DOT,1628208000000,26187
3123,DOT,1628294400000,27491
3124,DOT,1628380800000,25302
3125,DOT,1628467200000,25245
3126,DOT,1628553600000,25312
3127,DOT,1628640000000,27851
3128,DOT,1628726400000,25908
3129,DOT,1628812800000,25848
3130,DOT,1628899200000,25335
3131,DOT,1628985600000,26340
3132,DOT,1629072000000,26963
3133,DOT,1629158400000,29274
3134,DOT,1629244800000,25455
3135,DOT,1629331200000,28497
3136,DOT,1629417600000,30232
3137,DOT,1629504000000,26752
3138,DOT,1629590400000,26456
3139,DOT,1629676800000,28362
3140,DOT,1629763200000,27677
3141,DOT,1629849600000,25663
3142,DOT,1629936000000,26426
3143,DOT,1630022400000,26896
3144,DOT,1630108800000,25184
3145,DOT,1630195200000,26831
3146,DOT,1630281600000,34847
3147,DOT,1630368000000,35192
3148,DOT,1630454400000,34578
3149,DOT,1630540800000,50330
3150,DOT,1630627200000,42278
3151,DOT,1630713600000,26150
3152,DOT,1630800000000,26854
3153,DOT,1630886400000,28075
3154,DOT,1630972800000,31403
3155,DOT,1631059200000,28238
3156,DOT,1631145600000,28447
3157,DOT,1631232000000,27708
3158,DOT,1631318400000,24949
3159,DOT,1631404800000,28527
3160,DOT,1631491200000,32101
3161,DOT,1631577600000,28533
3162,DOT,1631664000000,28705
3163,DOT,1631750400000,27994
3164,DOT,1631836800000,27207
3165,DOT,1631923200000,25330
3166,DOT,1632009600000,25448
3167,DOT,1632096000000,30799
3168,DOT,1632182400000,28723
3169,DOT,1632268800000,28489
3170,DOT,1632355200000,27655
3171,DOT,1632441600000,26819
3172,DOT,1632528000000,25775
3173,DOT,1632614400000,30004
3174,DOT,1632700800000,28335
3175,DOT,1632787200000,27449
3176,DOT,1632873600000,26016
3177,DOT,1632960000000,26719
3178,DOT,1633046400000,27719
3179,DOT,1633132800000,28066
3180,DOT,1633219200000,25728
3181,DOT,1633305600000,27015
3182,DOT,1633392000000,27098
3183,DOT,1633478400000,27588
3184,DOT,1633564800000,29112
3185,DOT,1633651200000,26221
3186,DOT,1633737600000,28137
3187,DOT,1633824000000,22285
3188,DOT,1633910400000,25389
3189,DOT,1634083200000,30462
3190,DOT,1634169600000,28573
3191,DOT,1634256000000,35089
3192,DOT,1634342400000,44473
3193,DOT,1634428800000,32136
3194,DOT,1634515200000,29596
3195,DOT,1634601600000,28108
3196,DOT,1634688000000,30957
3197,DOT,1634774400000,28792
3198,DOT,1634860800000,29744
3199,DOT,1634947200000,25706
3200,DOT,1635033600000,25705
3201,DOT,1635120000000,35746
3202,DOT,1635206400000,29934
3203,DOT,1635292800000,30950
3204,DOT,1635379200000,28551
3205,DOT,1635465600000,28616
3206,DOT,1635552000000,24398
3207,DOT,1635638400000,25648
3208,DOT,1635724800000,36195
3209,DOT,1635811200000,37645
3210,DOT,1635897600000,38282
3211,DOT,1637020800000,33745
3212,DOT,1637107200000,32849
3213,DOT,1637193600000,31937
3214,DOT,1637280000000,28120
3215,DOT,1637366400000,26548
3216,DOT,1637452800000,27134
3217,DOT,1637539200000,28319
3218,DOT,1637625600000,27455
3219,DOT,1637712000000,28453
3220,DOT,1637798400000,28213
3221,DOT,1637884800000,27480
3222,DOT,1637971200000,26092
3223,DOT,1638057600000,26974
3224,DOT,1638144000000,28638
3225,DOT,1638230400000,36106
3226,DOT,1638316800000,32446
3227,DOT,1638403200000,34719
3228,DOT,1638489600000,27936
3229,DOT,1638576000000,30381
3230,DOT,1638662400000,27250
3231,DOT,1638748800000,29100
3232,DOT,1638835200000,28303
3233,DOT,1638921600000,25575
3234,DOT,1639008000000,27076
3235,DOT,1639094400000,25294
3236,DOT,1639180800000,26387
3237,DOT,1639267200000,25106
3238,DOT,1639353600000,27368
3239,DOT,1639440000000,26344
3240,DOT,1639526400000,27593
3241,DOT,1639612800000,24940
3242,DOT,1639699200000,37609
3243,DOT,1639785600000,32797
3244,DOT,1639872000000,24180
3245,DOT,1639958400000,26481
3246,DOT,1640044800000,26494
3247,DOT,1640131200000,28706
3248,DOT,1640217600000,26958
3249,DOT,1640304000000,24265
3250,DOT,1640390400000,24475
3251,DOT,1640476800000,25457
3252,DOT,1640563200000,28266
3253,DOT,1640649600000,26990
3254,DOT,1640736000000,27729
3255,DOT,1640822400000,26765
3256,DOT,1640908800000,25218
3257,DOT,1640995200000,22681
3258,DOT,1641081600000,25776
3259,DOT,1641168000000,25697
3260,DOT,1641254400000,25512
3261,DOT,1641340800000,26029
3262,DOT,1641427200000,25472
3263,DOT,1641513600000,27651
3264,DOT,1641600000000,25221
3265,DOT,1641686400000,24889
3266,DOT,1641772800000,26869
3267,DOT,1641859200000,30120
3268,DOT,1641945600000,32395
3269,DOT,1642032000000,28310
3270,DOT,1642118400000,26946
3271,DOT,1642204800000,25948
3272,DOT,1642291200000,25036
3273,DOT,1642377600000,25511
3274,DOT,1642464000000,24326
3275,DOGE,1620604800000,148855
3276,DOGE,1620691200000,130749
3277,DOGE,1620777600000,114333
3278,DOGE,1620864000000,121842
3279,DOGE,1620950400000,129910
3280,DOGE,1621036800000,97374
3281,DOGE,1621123200000,93419
3282,DOGE,1621209600000,90488
3283,DOGE,1621296000000,81920
3284,DOGE,1621382400000,101407
3285,DOGE,1621468800000,84964
3286,DOGE,1621555200000,76437
3287,DOGE,1621641600000,65218
3288,DOGE,1621728000000,112065
3289,DOGE,1621814400000,69632
3290,DOGE,1621900800000,66745
3291,DOGE,1621987200000,64900
3292,DOGE,1622073600000,59364
3293,DOGE,1622160000000,57748
3294,DOGE,1622246400000,55307
3295,DOGE,1622332800000,72229
3296,DOGE,1622419200000,56913
3297,DOGE,1622505600000,58725
3298,DOGE,1622592000000,81793
3299,DOGE,1622678400000,74476
3300,DOGE,1622764800000,82845
3301,DOGE,1622851200000,67945
3302,DOGE,1622937600000,61180
3303,DOGE,1623024000000,63970
3304,DOGE,1623110400000,62773
3305,DOGE,1623196800000,60558
3306,DOGE,1623283200000,57113
3307,DOGE,1623369600000,54986
3308,DOGE,1623456000000,52340
3309,DOGE,1623542400000,52144
3310,DOGE,1623628800000,56912
3311,DOGE,1623715200000,56488
3312,DOGE,1623801600000,56837
3313,DOGE,1623888000000,52898
3314,DOGE,1623974400000,54126
3315,DOGE,1624060800000,50698
3316,DOGE,1624147200000,54839
3317,DOGE,1624233600000,64955
3318,DOGE,1624320000000,67504
3319,DOGE,1624406400000,58681
3320,DOGE,1624492800000,55356
3321,DOGE,1624579200000,125710
3322,DOGE,1624665600000,49967
3323,DOGE,1624752000000,54897
3324,DOGE,1624838400000,59259
3325,DOGE,1624924800000,58970
3326,DOGE,1625011200000,53156
3327,DOGE,1625097600000,54102
3328,DOGE,1625184000000,49633
3329,DOGE,1625270400000,47625
3330,DOGE,1625356800000,50319
3331,DOGE,1625443200000,103412
3332,DOGE,1625529600000,87075
3333,DOGE,1625616000000,52384
3334,DOGE,1625702400000,50281
3335,DOGE,1625788800000,48505
3336,DOGE,1625875200000,47781
3337,DOGE,1625961600000,60827
3338,DOGE,1626048000000,50694
3339,DOGE,1626134400000,46915
3340,DOGE,1626220800000,47894
3341,DOGE,1626307200000,49805
3342,DOGE,1626393600000,49564
3343,DOGE,1626480000000,50064
3344,DOGE,1626566400000,51478
3345,DOGE,1626652800000,47585
3346,DOGE,1626739200000,48626
3347,DOGE,1626825600000,51059
3348,DOGE,1626912000000,47398
3349,DOGE,1626998400000,46720
3350,DOGE,1627084800000,46694
3351,DOGE,1627171200000,46503
3352,DOGE,1627257600000,55773
3353,DOGE,1627344000000,47405
3354,DOGE,1627430400000,48951
3355,DOGE,1627516800000,47516
3356,DOGE,1627603200000,57185
3357,DOGE,1627689600000,51923
3358,DOGE,1627776000000,52052
3359,DOGE,1627862400000,51842
3360,DOGE,1627948800000,50695
3361,DOGE,1628035200000,49368
3362,DOGE,1628121600000,50567
3363,DOGE,1628208000000,52389
3364,DOGE,1628294400000,61276
3365,DOGE,1628380800000,63176
3366,DOGE,1628467200000,58667
3367,DOGE,1628553600000,55902
3368,DOGE,1628640000000,65639
3369,DOGE,1628726400000,58943
3370,DOGE,1628812800000,57365
3371,DOGE,1628899200000,59340
3372,DOGE,1628985600000,66329
3373,DOGE,1629072000000,70944
3374,DOGE,1629158400000,62090
3375,DOGE,1629244800000,59534
3376,DOGE,1629331200000,56120
3377,DOGE,1629417600000,64308
3378,DOGE,1629504000000,58413
3379,DOGE,1629590400000,58116
3380,DOGE,1629676800000,221658
3381,DOGE,1629763200000,60460
3382,DOGE,1629849600000,59074
3383,DOGE,1629936000000,55584
3384,DOGE,1630022400000,55094
3385,DOGE,1630108800000,56058
3386,DOGE,1630195200000,54371
3387,DOGE,1630281600000,56230
3388,DOGE,1630368000000,58742
3389,DOGE,1630454400000,55462
3390,DOGE,1630540800000,59744
3391,DOGE,1630627200000,64192
3392,DOGE,1630713600000,54681
3393,DOGE,1630800000000,55483
3394,DOGE,1630886400000,59130
3395,DOGE,1630972800000,60894
3396,DOGE,1631059200000,58170
3397,DOGE,1631145600000,53309
3398,DOGE,1631232000000,64664
3399,DOGE,1631318400000,48396
3400,DOGE,1631404800000,50766
3401,DOGE,1631491200000,50274
3402,DOGE,1631577600000,48808
3403,DOGE,1631664000000,57892
3404,DOGE,1631750400000,51772
3405,DOGE,1631836800000,51773
3406,DOGE,1631923200000,48411
3407,DOGE,1632009600000,48834
3408,DOGE,1632096000000,52127
3409,DOGE,1632182400000,50486
3410,DOGE,1632268800000,48599
3411,DOGE,1632355200000,49621
3412,DOGE,1632441600000,50910
3413,DOGE,1632528000000,47850
3414,DOGE,1632614400000,51008
3415,DOGE,1632700800000,52076
3416,DOGE,1632787200000,51734
3417,DOGE,1632873600000,49404
3418,DOGE,1632960000000,50654
3419,DOGE,1633046400000,54001
3420,DOGE,1633132800000,53794
3421,DOGE,1633219200000,51564
3422,DOGE,1633305600000,55736
3423,DOGE,1633392000000,64291
3424,DOGE,1633478400000,64565
3425,DOGE,1633564800000,65350
3426,DOGE,1633651200000,59436
3427,DOGE,1633737600000,57985
3428,DOGE,1633824000000,59699
3429,DOGE,1633910400000,61990
3430,DOGE,1633996800000,58802
3431,DOGE,1634083200000,58224
3432,DOGE,1634169600000,62887
3433,DOGE,1634256000000,64012
3434,DOGE,1634342400000,62303
3435,DOGE,1634428800000,60804
3436,DOGE,1634515200000,70873
3437,DOGE,1634601600000,65055
3438,DOGE,1634688000000,65855
3439,DOGE,1634774400000,64345
3440,DOGE,1634860800000,60626
3441,DOGE,1634947200000,61838
3442,DOGE,1635033600000,73866
3443,DOGE,1635120000000,75868
3444,DOGE,1635206400000,77438
3445,DOGE,1635292800000,85630
3446,DOGE,1635379200000,121856
3447,DOGE,1635465600000,89335
3448,DOGE,1635552000000,85686
3449,DOGE,1635638400000,79094
3450,DOGE,1635724800000,79212
3451,DOGE,1635811200000,80616
3452,DOGE,1635897600000,79410
3453,DOGE,1635984000000,76454
3454,DOGE,1636070400000,73676
3455,DOGE,1636156800000,68504
3456,DOGE,1636243200000,69758
3457,DOGE,1636329600000,79166
3458,DOGE,1636416000000,77050
3459,DOGE,1636502400000,135607
3460,DOGE,1636588800000,64904
3461,DOGE,1636675200000,76781
3462,DOGE,1636761600000,59674
3463,DOGE,1636848000000,60330
3464,DOGE,1636934400000,62262
3465,DOGE,1637020800000,62841
3466,DOGE,1637107200000,101048
3467,DOGE,1637193600000,59242
3468,DOGE,1637280000000,58891
3469,DOGE,1637366400000,57189
3470,DOGE,1637452800000,57128
3471,DOGE,1637539200000,61431
3472,DOGE,1637625600000,65943
3473,DOGE,1637712000000,70435
3474,DOGE,1637798400000,67821
3475,DOGE,1637884800000,64369
3476,DOGE,1637971200000,60637
3477,DOGE,1638057600000,61923
3478,DOGE,1638144000000,62115
3479,DOGE,1638230400000,61663
3480,DOGE,1638316800000,63622
3481,DOGE,1638403200000,67691
3482,DOGE,1638489600000,59867
3483,DOGE,1638576000000,63991
3484,DOGE,1638662400000,58580
3485,DOGE,1638748800000,59580
3486,DOGE,1638835200000,60221
3487,DOGE,1638921600000,58815
3488,DOGE,1639008000000,58901
3489,DOGE,1639094400000,59515
3490,DOGE,1639180800000,58668
3491,DOGE,1639267200000,60342
3492,DOGE,1639353600000,64932
3493,DOGE,1639440000000,85950
3494,DOGE,1639526400000,64668
3495,DOGE,1639612800000,59077
3496,DOGE,1639699200000,58842
3497,DOGE,1639785600000,57899
3498,DOGE,1639872000000,58708
3499,DOGE,1639958400000,57337
3500,DOGE,1640044800000,55868
3501,DOGE,1640131200000,60085
3502,DOGE,1640217600000,58343
3503,DOGE,1640304000000,61412
3504,DOGE,1640390400000,56726
3505,DOGE,1640476800000,61347
3506,DOGE,1640563200000,64738
3507,DOGE,1640649600000,62281
3508,DOGE,1640736000000,61791
3509,DOGE,1640822400000,62987
3510,DOGE,1640908800000,64901
3511,DOGE,1640995200000,57353
3512,DOGE,1641081600000,65129
3513,DOGE,1641168000000,65804
3514,DOGE,1641254400000,73019
3515,DOGE,1641340800000,67995
3516,DOGE,1641427200000,65435
3517,DOGE,1641513600000,69472
3518,DOGE,1641600000000,70404
3519,DOGE,1641686400000,63804
3520,DOGE,1641772800000,112171
3521,DOGE,1641859200000,70707
3522,DOGE,1641945600000,67533
3523,DOGE,1642032000000,77137
3524,DOGE,1642118400000,91457
3525,DOGE,1642204800000,74515
3526,DOGE,1642291200000,74627
3527,DOGE,1642377600000,112006
3528,DOGE,1642464000000,78868
3529,BUSD,1620604800000,2509
3530,BUSD,1620691200000,2201
3531,BUSD,1620777600000,1815
3532,BUSD,1620864000000,2017
3533,BUSD,1620950400000,1899
3534,BUSD,1621036800000,1483
3535,BUSD,1621123200000,1554
3536,BUSD,1621209600000,1852
3537,BUSD,1621296000000,1688
3538,BUSD,1621382400000,1782
3539,BUSD,1621468800000,1887
3540,BUSD,1621555200000,1734
3541,BUSD,1621641600000,1343
3542,BUSD,1621728000000,1387
3543,BUSD,1621814400000,1673
3544,BUSD,1621900800000,1567
3545,BUSD,1621987200000,1562
3546,BUSD,1622073600000,1591
3547,BUSD,1622160000000,1517
3548,BUSD,1622246400000,1160
3549,BUSD,1622332800000,1183
3550,BUSD,1622419200000,1467
3551,BUSD,1622505600000,1592
3552,BUSD,1622592000000,1617
3553,BUSD,1622678400000,1499
3554,BUSD,1622764800000,1277
3555,BUSD,1622851200000,1457
3556,BUSD,1622937600000,1143
3557,BUSD,1623024000000,1609
3558,BUSD,1623110400000,1369
3559,BUSD,1623196800000,1346
3560,BUSD,1623283200000,1267
3561,BUSD,1623369600000,1234
3562,BUSD,1623456000000,1010
3563,BUSD,1623542400000,1107
